id,content,parent,topic
fe475129-9ff1-4e9f-a02d-b86941f17e50,['درصورت مواجه شدن با هرگونه نقص فنی خودرو، دارندگان کارت طلایی میتوانند از خدمات تعمیر سیار در محل استفاده کنند. کارت طلایی تعمیر تمام قطعات دیسک، رادیاتور، باتری و… را تحت پوشش قرار میدهد.'],کارت طلایی خودرو چه خدماتی ارائه می‌دهد؟,تفاوت کارت طلایی با بیمه بدنه خودرو
2b3b5651-d891-47be-a3fb-57f3356cc098,['یکی از خدمات کارت طلایی خودرو جبران خسارت ناشی از تصادف خودرو با اشیایی مانند گاردیل و درخت یا واژگونی و سقوط خودرو است. پرداخت خسارت سرقت خودرو نیز با تهیه برگه کروکی امکانپذیر است.'],کارت طلایی خودرو چه خدماتی ارائه می‌دهد؟,تفاوت کارت طلایی با بیمه بدنه خودرو
f15fe622-3bf8-4f32-a32e-f89a1c4b8ee9,['در شرایطی خاص رانندگان خودرو میتوانند از این خدمت استفاده نمایند. برای بهرهمندی از پوشش تعویض خودرو، کارشناس باید وضعیت اتومبیل را بررسی کند تا مطمئن شود که قطعات خودرو بازسازی یا تعمیر نشده باشند؛ همچنین هزینه تعمیرات باید بیش از 60 درصد قیمت خودرو پیش از وقوع حادثه باشد.'],کارت طلایی خودرو چه خدماتی ارائه می‌دهد؟,تفاوت کارت طلایی با بیمه بدنه خودرو
946713e3-bbdb-49a6-bea6-d1ca2a4e8a5b,['چنانچه رانندگان خودرو در خیابان یا جاده با نقص فنی خودرو مواجه شوند، شرکتهای خودروسازی با اعزام کارشناس به محل مربوطه به مشتریان خود خدمات سیار ارائه میدهند.'],کارت طلایی خودرو چه خدماتی ارائه می‌دهد؟,تفاوت کارت طلایی با بیمه بدنه خودرو
2188b6ac-0f92-4fbc-a58b-e771f93cbc76,"['همانطور که گفتیم کارتهای طلایی توسط شرکتهای خودروسازی داخلی ایران خودرو و سایپا طراحی شدهاند. کارتهای این شرکتها خدمات متفاوتی را به مشتریان خود ارائه میدهند؛ بنابراین شرایط هر کارت با دیگری متفاوت است. خدمات کارت طلایی سایپا و ایران خودرو به شرح زیر هستند:', 'با استفاده از کارت طلایی سایپا (کارت نارنجی) میتوان از خدمات زیر بهرهمند شد:', 'پوشش حوادث آتشسوزی پوشش سرقت قطعات خودرو خسارت وارد شده بر اثر بلایای طبیعی شکستن شیشه بر اثر حادثه', 'امکانات و خدمات کارت طلایی ایران خودرو برای صاحبان خودروهای این شرکت به شرح زیر است:', 'تعویض رایگان قطعات معیوب حمل رایگان خودروی خراب در جاده پوشش خسارت ترکیدگی لاستیک حین رانندگی امداد سیار درونشهری و جادهای پوشش خسارت ناشی از برخورد خودرو با اجسام دیگر یا واژگونی خودرو']",انواع کارت طلایی خودرو و خدمات آن‌ها,تفاوت کارت طلایی با بیمه بدنه خودرو
e5e61e68-9092-4da4-97a9-d5f7bdf0ac38,"['با استفاده از کارت طلایی سایپا (کارت نارنجی) میتوان از خدمات زیر بهرهمند شد:', 'پوشش حوادث آتشسوزی پوشش سرقت قطعات خودرو خسارت وارد شده بر اثر بلایای طبیعی شکستن شیشه بر اثر حادثه']",انواع کارت طلایی خودرو و خدمات آن‌ها,تفاوت کارت طلایی با بیمه بدنه خودرو
9b991dca-6e67-4480-9ec9-7a3cc0ed42c5,"['امکانات و خدمات کارت طلایی ایران خودرو برای صاحبان خودروهای این شرکت به شرح زیر است:', 'تعویض رایگان قطعات معیوب حمل رایگان خودروی خراب در جاده پوشش خسارت ترکیدگی لاستیک حین رانندگی امداد سیار درونشهری و جادهای پوشش خسارت ناشی از برخورد خودرو با اجسام دیگر یا واژگونی خودرو']",انواع کارت طلایی خودرو و خدمات آن‌ها,تفاوت کارت طلایی با بیمه بدنه خودرو
10b65143-d1e7-4811-b3f1-5a814670918a,"['بیمه بدنه نوعی بیمه اختیاری برای تمام خودروها است که دو نوع پوشش اصلی و فرعی را ارئه میکند. پوششهای اصلی این بیمهنامه شامل انفجار، آتششوزی و صاعقه میشود و پوششهای اضافی یا الحاقی آن شامل موارد زیر است:', 'سرقت لوازم و قطعات خودرو پاشیدن اسید بر روی خودرو شکستن شیشه جبران خسارت حوادث طبیعی خسارت وارد شده به باتری و لاستیکها']",بیمه بدنه چیست؟,تفاوت کارت طلایی با بیمه بدنه خودرو
c9feee61-74a2-444d-85e5-b54968d6f1b3,"['کارت طلایی خودرو و بیمه بدنه در برخی پوششها مانند تصادف، آتشسوزی و سرقت شبیه به یکدیگر هستند اما تفاوتهایی نیز با یکدیگر دارند:', 'مهمترین تفاوت کارت طلایی با بیمه بدنه خودرو این است که خدمات بیمه بدنه به جز خودروهای فرسوده، برای تمام خودروها ارائه میشود، اما کارت طلایی تنها مختص به خودروهای تولیدی همان شرکت است. قیمت بیمه بدنه از کارت طلایی ارزانتر است به همین دلیل افراد بیشتری میتوانند از خدمات آن استفاده کنند. امکان انتقال تخفیف بیمه بدنه به خودروی دیگر وجود دارد اما خدمات کارت طلایی به هیچ خودرویی قابل انتقال نیست. در بیمه بدنه شما امکان انتخاب تعمیرکار خود را خواهید داشت ولی خدمات کارت طلایی تنها در نمایندگیهای همان شرکت ارائه میشود. از دیگر تفاوت بیمه بدنه و کارت طلایی این است که امکان فسخ بیمه بدنه وجود دارد، اما کارت طلایی امکان فسخ ندارد. در کارت طلایی محدودیتی برای پرداخت خسارت بدون کروکی وجود ندارد، اما در بیمه بدنه تنها یکبار مجازهستید برای دریافت خسارت بدون کروکی از بیمه اقدام نمایید. نکته مهم دیگری که در تفاوت کارت طلایی با بیمه بدنه باید بدانید این است که امکان استفاده از بیمه بدنه برای تمام خودروهای داخلی و خارجی وجود دارد اما کارت طلایی تنها برای خودروهای تولید داخل قابل استفاده است.']",تفاوت کارت طلایی با بیمه بدنه خودرو,تفاوت کارت طلایی با بیمه بدنه خودرو
c8215ef6-86c2-4042-bd72-1812872bfc01,['حال که با تفاوت کارت طلایی با بیمه بدنه خودرو آشنا شدیم، این سوال مطرح میشود که «کارت طلایی بهتره یا بیمه بدنه؟» در پاسخ باید گفت خدمات بیمه بدنه ارزانتر از کارتهای طلایی است به همین دلیل بسیاری از رانندگان خرید بیمه بدنه را ترجیح میدهند. همچنین استعلام بیمه بدنه خودرو با کارت ملی امکانپذیر است در حالی که استعلام کارت طلایی ابتدا نیاز به بررسی کارشناس خودرو دارد.'],کارت طلایی یا بیمه بدنه؟,تفاوت کارت طلایی با بیمه بدنه خودرو
579ea39f-93df-4fd6-a54d-37b128b6391d,['شما میتوانید برای خرید بیمه بدنه ماشین، با مراجعه به سایت بیمه بازار ضمن استعلام قیمتها بیمهنامه موردنظر خود را به صورت آنلاین خریداری نمایید. پس از تایید مدارک، کارشناس مربوطه به محل موردنظر شما اعزام خواهد شد. اما خرید کارت طلایی خودرو تنها با مراجعه حضوری به یکی از شعب مربوطه امکانپذیر است.'],تفاوت خرید کارت طلایی با بیمه بدنه,تفاوت کارت طلایی با بیمه بدنه خودرو
926bbeae-f481-4d18-ad44-9dc935171099,"['کارت طلایی خودرو چیست؟', 'کارت طلایی خودرو توسط خودروسازیهای داخلی طراحی شده است و خدمات ویژهای شامل آتشسوزی، تعمیر خودرو و تعویض لوازم خودرو به مشتریان خود ارائه میکند.', 'مزیت بیمه بدنه نسبت به کارت طلایی چیست؟', 'از مهمترین مزیت بیمه بدنه نسبت به کارت طلایی میتوان به قیمت ارزانتر بیمه بدنه اشاره کرد.', 'همچنین بخوانید:', 'از بیمه بدنه چندبار میشود استفاده کرد؟', 'صفر تا صد فرانشیز بیمه بدنه!']",سوالات متداول,تفاوت کارت طلایی با بیمه بدنه خودرو
b6d8d037-0775-49ce-b347-a8a8d790a1c0,['در طول مسافرت، مسافران ممکن است با خطرات و خسارتهای گوناگونی مواجه شوند. شرکتهای بیمه با ارائه بیمه مسافرتی متعهد میشوند تا هزینه برخی مشکلات پیشبینی نشده در سفر مانند بیماری، گم شدن چمدان، خسارت لغو پرواز و.. را تحت پوشش قرار دهند.'],بیمه مسافرتی چیست؟,بیمه مسافرتی برای ترکیه
cee294b5-448d-4a8a-9847-7675b8bd0e56,['برای سفر به کشورهای اتحادیه اروپا برخورداری از بیمه مسافرتی اجباری است و بدون آن اجازه ورود به کشورهای حوزه شینگن را نخواهید داشت. خرید بیمه مسافرتی برای ترکیه الزامی نیست، اما از آنجایی که حادثه خبر نمیکند، برخورداری از این بیمهنامه میتواند هزینه حوادث سفر را به طور چشمگیری کاهش دهد.'],آیا برای سفر به ترکیه بیمه مسافرتی لازم است؟,بیمه مسافرتی برای ترکیه
c32c721b-4451-4b93-9087-7bdbc7f1a58b,"['پوشش های بیمه مسافرتی ترکیه به شرح زیر هستند:', 'اگر مسافر در طول سفر دچار بیماری شود و نیاز به معالجه پزشک یا بستری شدن در بیمارستان را داشته باشد، بیمه سلامت مسافرتی ترکیه هزینه آمبولانس یا بازگشت هوایی به کشور اقامت را انجام خواهد داد. بیمه پزشکی ترکیه، علاوه بر انتقال بیمار، پرداخت هزینههای زیر نیز بر عهده دارد:', 'هزینه بستری در بیمارستان جراحی معاینات پزشکی هزینه داروهای تجویز شده توسط پزشک', 'در صورت گم شدن مدارک شناسایی مانند پاسپورت، گواهینامه و… در حین سفر، شرکت بیمه وظیفه دارد هزینه صدور مدارک المثنی را پرداخت نماید.', 'در صورت فوت بیمهگذار در سفر، شرکت بیمه باید تمهیدات لازم را برای بازگرداندن جسد شخص به کشورش فراهم نماید. توجه داشته باشید که در این موارد علت فوت متوفی نیز باید مشمول بیمهنامه باشد.', 'در صورت گم شدن چمدان مسافر، هزینه خسارت تا سقف مندرج در بیمهنامه به شخص پرداخت خواهد شد. لازم به ذکر است در صورتی که برگرداندن چمدان مسافر در مقصد با بیش از 6 ساعت تاخیر همراه باشد، هرینه لباس و لوزام بهداشتی ضروری به مسافر پرداخت خواهد شد.', 'چنانچه وسیله حمل و نقل، برای حرکت 6 ساعت تاخیر داشته باشد، شرکت بیمه تا سقف مندرج در بیمهنامه برخی هزینهها را به مسافر پرداخت خواهد کرد. این هزینهها به شرح زیر هستند:', 'هزینه حمل و نقل هزینه اقامت در هتل هزینه خوراک هزینه ارسال دارو', 'اگر بیمهگذار به دلیل حادثه یا بیماری بستری شود، شرکت بیمه هزینه رفت و برگشت و اقامت یکی از اعضای نزدیک بیمهگذار را به محل اقامت او پرداخت حواهد کرد.', 'در شرایطی که مسافر به دلیل مسائل حاد پزشکی یا فوت بستگان درجه یک ( پدر، مادر،خواهر، برادر، همسر و فرزند) نتواند از بلیط اصلی خود برای بازگشت استفاده کند، شرکت بیمه هزینه بازگشت غیر منتظره او را پرداخت خواهد کرد.']",انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
6dcd903b-9f75-4614-9ff1-0cf3c7dc289b,"['اگر مسافر در طول سفر دچار بیماری شود و نیاز به معالجه پزشک یا بستری شدن در بیمارستان را داشته باشد، بیمه سلامت مسافرتی ترکیه هزینه آمبولانس یا بازگشت هوایی به کشور اقامت را انجام خواهد داد. بیمه پزشکی ترکیه، علاوه بر انتقال بیمار، پرداخت هزینههای زیر نیز بر عهده دارد:', 'هزینه بستری در بیمارستان جراحی معاینات پزشکی هزینه داروهای تجویز شده توسط پزشک']",انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
97a3543c-b792-4eb5-b39a-9f2cd7dc961f,['در صورت گم شدن مدارک شناسایی مانند پاسپورت، گواهینامه و… در حین سفر، شرکت بیمه وظیفه دارد هزینه صدور مدارک المثنی را پرداخت نماید.'],انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
55919156-0833-45dd-ac3b-25c92618bd7c,['در صورت فوت بیمهگذار در سفر، شرکت بیمه باید تمهیدات لازم را برای بازگرداندن جسد شخص به کشورش فراهم نماید. توجه داشته باشید که در این موارد علت فوت متوفی نیز باید مشمول بیمهنامه باشد.'],انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
4dca468f-95bb-4819-8b99-7f756a059474,['در صورت گم شدن چمدان مسافر، هزینه خسارت تا سقف مندرج در بیمهنامه به شخص پرداخت خواهد شد. لازم به ذکر است در صورتی که برگرداندن چمدان مسافر در مقصد با بیش از 6 ساعت تاخیر همراه باشد، هرینه لباس و لوزام بهداشتی ضروری به مسافر پرداخت خواهد شد.'],انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
873fafd4-1dca-43d3-9b91-51377731e514,"['چنانچه وسیله حمل و نقل، برای حرکت 6 ساعت تاخیر داشته باشد، شرکت بیمه تا سقف مندرج در بیمهنامه برخی هزینهها را به مسافر پرداخت خواهد کرد. این هزینهها به شرح زیر هستند:', 'هزینه حمل و نقل هزینه اقامت در هتل هزینه خوراک هزینه ارسال دارو']",انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
ec37567b-77dc-4f37-9f09-2c7ad9ee7b29,['اگر بیمهگذار به دلیل حادثه یا بیماری بستری شود، شرکت بیمه هزینه رفت و برگشت و اقامت یکی از اعضای نزدیک بیمهگذار را به محل اقامت او پرداخت حواهد کرد.'],انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
9cb80404-72f1-4774-a976-059ade795b6c,['در شرایطی که مسافر به دلیل مسائل حاد پزشکی یا فوت بستگان درجه یک ( پدر، مادر،خواهر، برادر، همسر و فرزند) نتواند از بلیط اصلی خود برای بازگشت استفاده کند، شرکت بیمه هزینه بازگشت غیر منتظره او را پرداخت خواهد کرد.'],انواع پوشش بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
b55282c2-a796-4d32-bacc-605170352897,"['مواردی که خارج از پوشهای بیمه مسافرت ترکیه هستند عبارتاند از:', 'موارد ناشی از شرکت در مسابقات ورزشی ( برای این موارد نیاز به تهیه بیمه ورزشی است) خسارتهای ناشی از بلایای طبیعی مانند سیل، زلزله، آتشفشان و… درگیر و نزاع، جنگ، شورش و…. سقط جنین اختیاری خسارتهای ناشی از بیماری روانی خسارتهای که به دلیل مصرف الکل و مواد مخدر باشد هزینه درمانی بیماریهایی که پیش از سفر به وجود آمدهاند خسارتهای ناشی از تشعشعات هستهای و رادیو اکتیو']",موارد خارج از تعهد بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
11e9c937-69a1-496f-ba79-e1a2035d49e9,['قیمت بیمه مسافرتی برای ترکیه بسته به شرکت ارائه دهنده و پوششهای آن میتواند متفاوت باشد و تعرفه ثابتی برای آن وجود ندارد. همچنین سه فاکتور مهم سن، وضعیت سلامتی و مقصد مسافر نیز بر روی قیمت بیمه مسافرتی اثر گذار هستند.'],هزینه بیمه مسافرتی ترکیه,بیمه مسافرتی برای ترکیه
12f9f0f2-ec19-4706-be1b-cd514512e5ef,"['در سامانه بیمه بازار امکان خرید آنلاین بیمه مسافرتی برای ترکیه و یا هر کشور دیگر را برای کاربران فراهم شده است. شما میتوانید با وارد کردن اطلاعات لازم در این صفحه، ضمن استعلام تعرفه شرکتها و مقایسه طرحهای مختلف، بیمه مورد نظر خود را انتخاب و بدون ترافیک و معطلی خریداری نمایید. کارشناسان بیمه بازار در کلیه مراحل خرید تا صدور بیمهنامه در کنار شما خواهند بود.', 'نام شرکت    بیمه سامان   بیمه ملت   بیمه تعاون   بیمه پاسارگاد   بیمه البرز']",بهترین بیمه مسافرتی برای ترکیه,بیمه مسافرتی برای ترکیه
957ba015-113b-45ee-8c6e-0eb30a9d8271,['نام شرکت    بیمه سامان   بیمه ملت   بیمه تعاون   بیمه پاسارگاد   بیمه البرز'],بهترین بیمه مسافرتی برای ترکیه,بیمه مسافرتی برای ترکیه
60376be8-bda0-4b4b-94fa-920f75e64475,['پرداخت هزینههای پزشکی و بستری در بیمارستان پرداخت هزینه تاخیر یا کنسلی در پرواز پرداخت خسارت گم شدن چمدان مسافر بازگرداندن مسافر فوت شده به کشور مبدا'],مزایای داشتن بیمه نامه مسافرتی ترکیه چیست؟,بیمه مسافرتی برای ترکیه
4cab643f-9f44-46a2-8f40-e9ce660a9c8d,['در این مقاله از مجله بیمه بازار به معرفی پوششهای بیمه مسافرتی ترکیه پرداختیم. شما میتوانید بیمه مسافرتی خود را به صورت آنلاین و بدون معطلی از سایت بیمه بازار خریداری کنید. چنانچه سوال یا تجربهای در ارتباط با دریافت بیمه مسافرتی دارید، میتوانید در بخش نظرات با ما درمیان بگذارید. کارشناسان بیمه بازار در اسرع وقت پاسخگوی سوالات شما خواهند بود.'],جمع‌بندی,بیمه مسافرتی برای ترکیه
be718759-122e-4016-a47b-a758cf4e69fd,"['مدارک مورد نیاز برای دریافت بیمه مسافرتی چیست؟', 'شناسنامه، کارت ملی، بلیط هواپیما و پرداخت هزینه بیمه', 'آیا بیمه مسافرتی ترکیه اجباری است؟', 'خیر. خرید این بیمهنامه اختیاری است.']",سوالات متداول,بیمه مسافرتی برای ترکیه
7d9125e5-e131-4bf2-a161-7b0501b8e3a9,"['گزارشی که مأمور راهنمایی و رانندگی از صحنه تصادف تهیه میکند، کروکی نام دارد. کروکی، مهمترین مدرک برای نشان دادن مقصر و تعیین خسارت طرفین در تصادف است. نکتهی مهمی که در مورد کروکی کشیدن ماشین وجود دارد این است که برای تهیهی آن، خودروهای حادثه دیده نباید از محل خود حرکت کنند.', 'اگر خودتان و یا اطرافیانتان دچار سانحه اتومبیل شدید، بهتراست بدانید اگر خسارت مالی زیر ۲۰ میلیون تومان است و تصادف منجر به جرح نشده است، نیازی به کروکی کشیدن ماشین نیست، (البته با رضایت طرفین) شما میتوانید از بیمه شخص ثالث خسارت خود را دریافت کنید.']",کروکی تصادف چیست؟,چه زمانی کروکی کشیدن در تصادف لازم است
0284b99c-9fe7-47f0-bb9f-cb7ffdc8fcde,['قبل از رسیدن مأمور نیروی راهنمایی و رانندگی به هیچ وجه اجازهی تغییر در صحنهی تصادف وجود ندارد چرا که حتی یک تغییر کوچک ممکن است مأمور را برای کروکی کشیدن ماشین به اشتباه بیندازد و طرف مقصر به درستی تشخیص داده نشود. در صورتی که اتومبیل شما با اشیاء، انسان و یا حیوانات برخورد کرده باشد، در صورت امکان باید منتظر رسیدن افسر راهنمایی و رانندگی ماند تا کروکی دقیق و کامل از صحنه تصادف ترسیم شود. این کروکی برای دریافت خسارت از بیمهی بدنه مورد استفاده قرار میگیرد.'],حداکثر استفاده از کروکی تصادف,چه زمانی کروکی کشیدن در تصادف لازم است
e1df9bf4-0abc-41ad-8550-d83b1aded4e4,"['دو نوع کروکی وجود دارد که قوانین مربوط هر کدام متفاوت است:', 'زمانی که خسارات تصادف در سقف تعهدات بیمه باشد، افسر راهنمایی و رانندگی کروکی سازشی ترسیم کرده و اطلاعات مربوط به تصادف در آن درج میشود. در هنگام مراجعه به بیمه برای دریافت خسارت حتماً باید کروکی سازشی را به همراه داشته باشید. کروکی سازشی در مواقعی که به هیچ کدام از طرفین خسارات جانی وارد نشده باشد رسم میشود.', 'کروکی غیر سازشی در دو صفحه تنظیم میشود و اطلاعاتی که در آن درج میشود مفصلتر شامل اطلاعات مربوط به سایر خودروها، عابران و همچنین مشخصات رانندگان است. در صفحهی دوم این گزارش مشخصات کامل افسر راهنمایی و رانندگی و شرح وقوع حادثه ذکر میشود. کروکی غیر سازشی برای مواردی است که خسارات برآورد شده بیشتر از سقف تعهدات بیمه بوده و یا لازم باشد اختلاف بین رانندگان و میزان خسارات در دادگاه حل و فصل شود. در صورت وقوع خسارت جانی حتی اگر خسارت مالی در حد سقف تعهدات بیمه باشد، حتماً باید کروکی غیر سازشی رسم شود.']",انواع کروکی تصادف,چه زمانی کروکی کشیدن در تصادف لازم است
c26b67f8-ab67-433d-8c9c-0dbfe964bca0,['زمانی که خسارات تصادف در سقف تعهدات بیمه باشد، افسر راهنمایی و رانندگی کروکی سازشی ترسیم کرده و اطلاعات مربوط به تصادف در آن درج میشود. در هنگام مراجعه به بیمه برای دریافت خسارت حتماً باید کروکی سازشی را به همراه داشته باشید. کروکی سازشی در مواقعی که به هیچ کدام از طرفین خسارات جانی وارد نشده باشد رسم میشود.'],انواع کروکی تصادف,چه زمانی کروکی کشیدن در تصادف لازم است
69b31b67-ab25-4a74-9d8e-5779d1588659,['کروکی غیر سازشی در دو صفحه تنظیم میشود و اطلاعاتی که در آن درج میشود مفصلتر شامل اطلاعات مربوط به سایر خودروها، عابران و همچنین مشخصات رانندگان است. در صفحهی دوم این گزارش مشخصات کامل افسر راهنمایی و رانندگی و شرح وقوع حادثه ذکر میشود. کروکی غیر سازشی برای مواردی است که خسارات برآورد شده بیشتر از سقف تعهدات بیمه بوده و یا لازم باشد اختلاف بین رانندگان و میزان خسارات در دادگاه حل و فصل شود. در صورت وقوع خسارت جانی حتی اگر خسارت مالی در حد سقف تعهدات بیمه باشد، حتماً باید کروکی غیر سازشی رسم شود.'],انواع کروکی تصادف,چه زمانی کروکی کشیدن در تصادف لازم است
cccfc648-2abd-4840-8d21-ff2be86f9b12,['یکی از طرفین مدارک لازم رانندگی مانند بیمهنامه، گواهینامه را نداشته باشد. زمانی که یکی از طرفین در حرکت دنده عقب باشد. زمانی که حادثه منجر به جراحت، صدمه بدنی و یا فوت باشد. زمانی که یکی از طرفین یا هردو موتور سیکلت باشد. زمانی که یکی از طرفین وسیله نقلیه سنگین باشد. زمانی که یکی از طرفین تصادف وسیله نقلیه نظامی باشد. زمانی که تصادف چند مرحلهای باشد، یعنی وسیله نقلیه بعد از برخورد با وسیله دیگر به جدول، درخت، … برخورد کند. زمانی که تصادف با شیء ثابت مانند درخت، تیر چراغ برق، وسیله نقلیه خاموش و … باشد. در صورت پیوسته بودن بیمه نامه یکی از طرفین با سال قبل. مبلغ خسارت وارد شده به خودروی از مقدار مشخصی که توسط بیمه تعیین شده است بیشتر باشد (این مبلغ برای سال ۱۴۰۱، ۲۰ میلیون تومان است). حداقل ۲۰ روز از زمان صدور بیمهنامه طرفین تصادف گذشته باشد.'],چه زمانی کروکی کشیدن در تصادف لازم است؟,چه زمانی کروکی کشیدن در تصادف لازم است
24b84851-2b27-4b11-b057-3b0e924204ea,['در برخی شرایط بیمه بدون برگهی کروکی خسارت را پرداخت میکند. یکی از این شرایط کمتر بودن خسارت از سقفی است که بیمه به عنوان خسارت بدون کروکی کشیدن مشخص کرده است. سقف خسارت بدون کروکی کشیدن در سال 1400، 16 میلیون تومان مشخص شده است. البته نکتهای که باید به آن توجه داشته باشید این است که این مبلغ ممکن است در بیمههای مختلف متفاوت باشد.'],آیا بیمه بدون برگه کروکی، خسارت را پرداخت می‌کند؟,چه زمانی کروکی کشیدن در تصادف لازم است
0e0542ce-efb6-4876-815f-dc0cac4637cb,"['فرد خسارت دیده باید ظرف مدت ۵ روز به مرکز پرداخت خسارت مراجعه کند. همراه داشتن اصل کروکی اصل و کپی کارت خودرو، بیمهنامه، گواهینامه مربوط به زیاندیده اصل بیمه نامه شخص ثالث معتبر برای خودروی زیان دیده همراه بیمهگذار باشد. تکمیل فرم درخواست رسیدگی به خسارت. اصل کوپن بیمه شخص ثالث راننده مقصر. اصل یا تصویر گزارش کارشناس راهنمایی و رانندگی یا پلیس یا گزارش کارشناس هیات منتخب قضایی.', 'نکتهی مهم: در صورتی که تصادف منجر به جرح و خسارت جانی شده باشد، و یا خسارت به اموال دولتی وارد شده باشد، (گارد ریل، درخت، تیر چراغ برق و…)، برای دریافت خسارت از بیمه، حضور مقصر حادثه در اداره بیمه الزامی است.']",شرایط دریافت خسارت بیمه بدنه,چه زمانی کروکی کشیدن در تصادف لازم است
cb32e841-35cd-4d14-bb85-9fd94b39a224,['پاراکلینیک به معنای مجموعه خدمات درمانی مربوط به ناهنجاریها و بیماریهای نهفته در بدن است که با معاینه عادی تشخیص داده نمیشود و نیازمند بررسیهای آزمایشگاهی است.این هزینهها توسط همه شرکتهای بیمه ارائه نمیشود وبه نوع طرح شرکت بیمهای که انتخاب کردید بستگی دارد.'],هزینه های پاراکلینیک بیمه تکمیلی چه خدماتی را پوشش می‌دهد؟,هزینه های پاراکلینیکی در بیمه تکمیلی چیست؟
9d823104-810e-406c-b54a-81cb75336286,['هزینه سونوگرافی، سونو غربالگری، ماموگرافی انواع اسکن، انواع آندوسکوپی، ام آر آی، اکوکاردیوگرافی، استرس اکو انواع آنژیوگرافی (بجز چشم و قلب) هزینههای پزشکی هستهای سی تی آنژیوگرافی پنتاکم، فوندسکوپی، کانفواسکن، انتروپیون، پاکیمتری و تمام تستهای بینایی سنجی IOL master ، HRT، ICG انواع آندوسکوبی با یا بدون بیهوشی.'],هزینه های پاراکلینیکی در قالب سه گروه در بیمه تکمیلی عرضه می‌گردد:,هزینه های پاراکلینیکی در بیمه تکمیلی چیست؟
b76b86b7-94ab-4d46-b8f7-f387847619a4,"['هزینه سونوگرافی، سونو غربالگری، ماموگرافی انواع اسکن، انواع آندوسکوپی، ام آر آی، اکوکاردیوگرافی، استرس اکو انواع آنژیوگرافی (بجز چشم و قلب) هزینههای پزشکی هستهای سی تی آنژیوگرافی پنتاکم، فوندسکوپی، کانفواسکن، انتروپیون، پاکیمتری و تمام تستهای بینایی سنجی IOL master ، HRT، ICG انواع آندوسکوبی با یا بدون بیهوشی.', 'تست ورزش، تست آلرژی، تست تنفسی (اسپیرومتری) نوارعضله (EMG)، نوارعصب (NCV)، نوارمغز (EEG)، نوار مثانه (سیستومتری یا سیستوگرام) شنوایی سنجی، بینایی سنجی، آنژیوگرافی چشم جبران هزینههای خدمات آزمایشگاهی شامل آزمایشهای تشخیص پزشکی، پاتولوژی یا آسیب شناسی و ژنتیک پزشکی انواع رادیوگرافی، نوار قلب، فیزیوتراپی هولترمانیتورینگ قلب تست خواب دانستیومتری تمپانومتری، بادی باکس، تیلت پلتیسموگرافی، ارگواسپیرو متری رینو ماتومتری، برونکوگرافی و تست متاکولین (PFT)', 'بیمه درمان تکمیلی برای گروههای کمتر از ۵۰ نفر', 'همین حالا خرید کنید', 'پرداخت هزینههای مربوط به ختنه گزیدگی، شکستگی، در رفتگی و گچگیری پرداخت هزینههای بخیه پرداخت هزینه تزریقIVIG. SMART PLUG. پرداخت هزینه تزریق داخل مفصل خدمات اورژانس در موارد غیربستری پرداخت هزینههای پانسمان و سایر خدمات مشابه', 'دقت داشته باشید این پوششها توسط همه شرکتهای بیمه ارائه نمیشوندومتناسب با طرح و شرکت بیمه ای که انتخاب کردید متفاوت خواهد بود.', 'در ادامه جدول پوششهای هزینههای پاراکلینیکی ارائه شده است:']",هزینه های پاراکلینیکی در قالب سه گروه در بیمه تکمیلی عرضه می‌گردد:,هزینه های پاراکلینیکی در بیمه تکمیلی چیست؟
709dedd7-b259-4546-aba7-74a7657d61f1,"['تست ورزش، تست آلرژی، تست تنفسی (اسپیرومتری) نوارعضله (EMG)، نوارعصب (NCV)، نوارمغز (EEG)، نوار مثانه (سیستومتری یا سیستوگرام) شنوایی سنجی، بینایی سنجی، آنژیوگرافی چشم جبران هزینههای خدمات آزمایشگاهی شامل آزمایشهای تشخیص پزشکی، پاتولوژی یا آسیب شناسی و ژنتیک پزشکی انواع رادیوگرافی، نوار قلب، فیزیوتراپی هولترمانیتورینگ قلب تست خواب دانستیومتری تمپانومتری، بادی باکس، تیلت پلتیسموگرافی، ارگواسپیرو متری رینو ماتومتری، برونکوگرافی و تست متاکولین (PFT)', 'بیمه درمان تکمیلی برای گروههای کمتر از ۵۰ نفر', 'همین حالا خرید کنید']",هزینه های پاراکلینیکی در قالب سه گروه در بیمه تکمیلی عرضه می‌گردد:,هزینه های پاراکلینیکی در بیمه تکمیلی چیست؟
